time,dir,queue,vehicles,mean_speed
5425.0,S,59,71,0.39
5426.0,W,36,37,0.02
5426.0,N,37,42,0.88
5426.0,E,67,69,0.02
5426.0,S,62,70,0.27
5427.0,W,37,38,0.02
5427.0,N,38,42,0.62
5427.0,E,65,69,0.04
5427.0,S,64,70,0.16
5428.0,W,38,38,0.0
5428.0,N,37,41,0.26
5428.0,E,63,69,0.22
5428.0,S,66,70,0.12
5429.0,W,38,38,0.01
5429.0,N,37,41,0.31
5429.0,E,66,69,0.2
5429.0,S,67,70,0.04
5430.0,W,38,38,0.0
5430.0,N,36,41,0.55
5430.0,E,67,69,0.15
5430.0,S,67,70,0.08
5431.0,W,38,38,0.0
5431.0,N,35,41,0.54
5431.0,E,67,69,0.02
5431.0,S,69,70,0.05
5432.0,W,38,38,0.0
5432.0,N,36,41,0.54
5432.0,E,68,69,0.01
5432.0,S,68,70,0.04
5433.0,W,38,38,0.0
5433.0,N,35,41,0.51
5433.0,E,67,69,0.02
5433.0,S,70,70,0.01
5434.0,W,38,38,0.0
5434.0,N,36,41,0.49
5434.0,E,66,69,0.04
5434.0,S,70,70,0.0
5435.0,W,38,38,0.0
5435.0,N,35,41,0.48
5435.0,E,69,69,0.01
5435.0,S,68,70,0.14
5436.0,W,38,38,0.0
5436.0,N,35,41,0.44
5436.0,E,65,70,1.05
5436.0,S,64,70,0.32
5437.0,W,38,38,0.0
5437.0,N,36,41,0.58
5437.0,E,68,70,0.96
5437.0,S,63,70,0.65
5438.0,W,38,38,0.0
5438.0,N,37,41,0.35
5438.0,E,67,70,1.15
5438.0,S,61,70,0.87
5439.0,W,38,38,0.0
5439.0,N,37,41,0.3
5439.0,E,67,70,0.9
5439.0,S,61,70,0.4
5440.0,W,38,38,0.0
5440.0,N,38,41,0.22
5440.0,E,67,70,0.59
5440.0,S,63,70,0.2
5441.0,W,38,38,0.0
5441.0,N,38,41,0.11
5441.0,E,67,70,0.2
5441.0,S,64,70,0.18
5442.0,W,38,38,0.0
5442.0,N,38,40,0.05
5442.0,E,70,70,0.01
5442.0,S,65,70,0.14
5443.0,W,38,38,0.0
5443.0,N,38,40,0.12
5443.0,E,68,70,0.02
5443.0,S,66,70,0.06
5444.0,W,38,38,0.0
5444.0,N,37,40,0.33
5444.0,E,68,70,0.05
5444.0,S,69,70,0.03
5445.0,W,38,38,0.0
5445.0,N,37,40,0.54
5445.0,E,70,70,0.01
5445.0,S,68,70,0.02
5446.0,W,38,38,0.0
5446.0,N,36,40,0.55
5446.0,E,70,70,0.01
5446.0,S,66,70,0.22
5447.0,W,38,38,0.0
5447.0,N,35,40,0.47
5447.0,E,70,70,0.0
5447.0,S,64,70,0.58
5448.0,W,38,38,0.0
5448.0,N,35,40,0.53
5448.0,E,70,70,0.01
5448.0,S,64,70,0.65
5449.0,W,38,38,0.0
5449.0,N,36,40,0.53
5449.0,E,68,70,0.12
5449.0,S,65,70,0.2
5450.0,W,38,38,0.0
5450.0,N,36,40,0.56
5450.0,E,64,70,0.32
5450.0,S,66,70,0.16
5451.0,W,38,38,0.0
5451.0,N,36,40,0.56
5451.0,E,61,70,0.44
5451.0,S,67,70,0.14
5452.0,W,38,38,0.0
5452.0,N,35,40,0.46
5452.0,E,62,70,0.28
5452.0,S,67,70,0.12
5453.0,W,38,38,0.0
5453.0,N,35,40,0.5
5453.0,E,64,70,0.08
5453.0,S,67,70,0.11
5454.0,W,38,38,0.0
5454.0,N,36,40,0.44
5454.0,E,69,70,0.03
5454.0,S,67,70,0.11
5455.0,W,38,38,0.0
5455.0,N,36,40,0.23
5455.0,E,70,70,0.01
5455.0,S,66,70,0.12
5456.0,W,38,38,0.0
5456.0,N,37,40,0.12
5456.0,E,70,70,0.0
5456.0,S,64,70,0.33
5457.0,W,38,38,0.0
5457.0,N,38,40,0.09
5457.0,E,70,70,0.01
5457.0,S,60,71,0.82
5458.0,W,38,38,0.0
5458.0,N,38,40,0.04
5458.0,E,70,70,0.0
5458.0,S,58,71,1.29
5459.0,W,38,38,0.0
5459.0,N,38,40,0.03
5459.0,E,68,70,0.04
5459.0,S,59,71,1.46
5460.0,W,38,38,0.0
5460.0,N,39,40,0.02
5460.0,E,68,70,0.05
5460.0,S,59,71,1.27
5461.0,W,38,38,0.0
5461.0,N,40,40,0.0
5461.0,E,65,70,0.19
5461.0,S,60,71,1.04
5462.0,W,38,38,0.0
5462.0,N,40,40,0.0
5462.0,E,68,70,0.18
5462.0,S,61,71,0.94
5463.0,W,38,38,0.0
5463.0,N,40,40,0.0
5463.0,E,69,70,0.09
5463.0,S,57,71,1.22
5464.0,W,38,38,0.0
5464.0,N,40,40,0.0
5464.0,E,69,70,0.01
5464.0,S,57,71,0.97
5465.0,W,38,38,0.0
5465.0,N,40,40,0.0
5465.0,E,70,70,0.0
5465.0,S,57,71,0.64
5466.0,W,38,38,0.0
5466.0,N,40,40,0.0
5466.0,E,70,70,0.0
5466.0,S,56,71,0.44
5467.0,W,38,38,0.0
5467.0,N,40,40,0.0
5467.0,E,70,70,0.0
5467.0,S,57,71,0.37
5468.0,W,38,38,0.0
5468.0,N,40,40,0.0
5468.0,E,66,70,0.15
5468.0,S,58,71,0.33
5469.0,W,38,38,0.0
5469.0,N,40,40,0.0
5469.0,E,69,70,0.02
5469.0,S,57,71,0.35
5470.0,W,38,38,0.0
5470.0,N,40,40,0.0
5470.0,E,70,70,0.0
5470.0,S,57,71,0.31
5471.0,W,38,38,0.0
5471.0,N,40,40,0.0
5471.0,E,70,70,0.0
5471.0,S,56,71,0.48
5472.0,W,38,38,0.0
5472.0,N,40,40,0.0
5472.0,E,68,70,0.17
5472.0,S,55,71,0.57
5473.0,W,38,38,0.0
5473.0,N,40,40,0.0
5473.0,E,68,70,0.15
5473.0,S,56,71,0.5
5474.0,W,38,38,0.0
5474.0,N,40,40,0.0
5474.0,E,68,70,0.1
5474.0,S,57,71,0.31
5475.0,W,38,38,0.0
5475.0,N,40,40,0.0
5475.0,E,69,70,0.02
5475.0,S,61,71,0.34
5476.0,W,38,38,0.0
5476.0,N,40,40,0.0
5476.0,E,66,70,0.12
5476.0,S,60,71,0.3
5477.0,W,38,38,0.0
5477.0,N,40,40,0.0
5477.0,E,67,70,0.04
5477.0,S,59,71,0.3
5478.0,W,38,38,0.0
5478.0,N,40,40,0.0
5478.0,E,70,70,0.01
5478.0,S,58,71,0.27
5479.0,W,38,38,0.0
5479.0,N,40,40,0.0
5479.0,E,70,70,0.0
5479.0,S,59,71,0.31
5480.0,W,38,38,0.0
5480.0,N,39,40,0.2
5480.0,E,70,70,0.0
5480.0,S,58,71,0.29
5481.0,W,38,38,0.0
5481.0,N,39,41,0.54
5481.0,E,70,70,0.0
5481.0,S,60,71,0.25
5482.0,W,38,38,0.0
5482.0,N,39,41,0.75
5482.0,E,70,70,0.0
5482.0,S,61,71,0.25
5483.0,W,38,38,0.0
5483.0,N,39,41,0.53
5483.0,E,67,70,0.25
5483.0,S,61,71,0.23
5484.0,W,38,38,0.0
5484.0,N,40,41,0.39
5484.0,E,62,70,0.39
5484.0,S,61,71,0.19
5485.0,W,38,38,0.0
5485.0,N,40,41,0.11
5485.0,E,63,70,0.18
5485.0,S,62,71,0.19
5486.0,W,38,38,0.0
5486.0,N,40,41,0.04
5486.0,E,66,70,0.12
5486.0,S,63,71,0.13
5487.0,W,38,38,0.0
5487.0,N,41,41,0.01
5487.0,E,66,70,0.1
5487.0,S,64,71,0.14
5488.0,W,38,38,0.0
5488.0,N,41,41,0.0
5488.0,E,66,70,0.08
5488.0,S,64,71,0.1
5489.0,W,38,38,0.0
5489.0,N,41,41,0.0
5489.0,E,66,70,0.08
5489.0,S,66,71,0.09
5490.0,W,38,38,0.0
5490.0,N,41,41,0.0
5490.0,E,66,70,0.08
5490.0,S,67,71,0.09
5491.0,W,38,38,0.0
5491.0,N,41,41,0.0
5491.0,E,65,69,0.11
5491.0,S,68,71,0.07
5492.0,W,38,38,0.0
5492.0,N,40,41,0.13
5492.0,E,60,69,0.34
5492.0,S,68,71,0.04
5493.0,W,38,38,0.0
5493.0,N,39,41,0.57
5493.0,E,62,69,0.37
5493.0,S,68,72,0.15
5494.0,W,38,38,0.0
5494.0,N,38,41,0.43
5494.0,E,60,69,0.51
5494.0,S,70,72,0.23
5495.0,W,38,38,0.0
5495.0,N,38,41,0.61
5495.0,E,58,69,0.5
5495.0,S,70,72,0.31
5496.0,W,38,38,0.0
5496.0,N,37,40,0.48
5496.0,E,56,69,0.45
5496.0,S,70,72,0.42
5497.0,W,38,38,0.0
5497.0,N,36,40,0.81
5497.0,E,58,69,0.41
5497.0,S,70,72,0.48
5498.0,W,38,38,0.0
5498.0,N,35,40,0.97
5498.0,E,59,69,0.35
5498.0,S,71,72,0.56
5499.0,W,38,38,0.0
5499.0,N,35,40,0.94
5499.0,E,57,69,0.36
5499.0,S,71,72,0.59
5500.0,W,38,38,0.0
5500.0,N,35,40,0.93
5500.0,E,58,69,0.42
5500.0,S,71,72,0.4
5501.0,W,38,38,0.0
5501.0,N,34,40,0.94
5501.0,E,58,69,0.34
5501.0,S,73,74,0.26
5502.0,W,38,38,0.0
5502.0,N,34,40,0.86
5502.0,E,60,70,1.24
5502.0,S,71,74,0.26
5503.0,W,38,38,0.0
5503.0,N,34,40,0.94
5503.0,E,61,70,1.31
5503.0,S,71,74,0.44
5504.0,W,38,38,0.0
5504.0,N,35,40,0.93
5504.0,E,59,71,2.45
5504.0,S,71,74,0.63
5505.0,W,38,38,0.0
5505.0,N,36,41,1.26
5505.0,E,61,71,1.98
5505.0,S,72,74,0.83
5506.0,W,38,38,0.0
5506.0,N,36,41,0.91
5506.0,E,60,72,1.94
5506.0,S,72,74,0.99
5507.0,W,38,38,0.0
5507.0,N,37,41,0.67
5507.0,E,63,72,1.41
5507.0,S,72,74,0.97
5508.0,W,38,38,0.0
5508.0,N,37,42,0.73
5508.0,E,60,73,2.41
5508.0,S,72,74,0.86
5509.0,W,38,38,0.0
5509.0,N,38,42,0.33
5509.0,E,62,73,1.74
5509.0,S,72,74,0.82
5510.0,W,38,38,0.0
5510.0,N,39,42,0.15
5510.0,E,67,73,1.17
5510.0,S,73,74,0.83
5511.0,W,38,38,0.0
5511.0,N,39,42,0.12
5511.0,E,67,74,1.5
5511.0,S,73,74,0.79
5512.0,W,38,38,0.0
5512.0,N,41,42,0.07
5512.0,E,68,74,1.2
5512.0,S,73,74,0.81
5513.0,W,38,38,0.0
5513.0,N,41,42,0.03
5513.0,E,69,74,0.76
5513.0,S,73,74,0.58
5514.0,W,38,38,0.0
5514.0,N,42,42,0.01
5514.0,E,70,75,1.26
5514.0,S,73,74,0.34
5515.0,W,38,38,0.0
5515.0,N,42,42,0.01
5515.0,E,71,75,1.07
5515.0,S,73,74,0.15
5516.0,W,38,38,0.0
5516.0,N,42,42,0.0
5516.0,E,66,75,0.96
5516.0,S,73,74,0.02
5517.0,W,38,38,0.0
5517.0,N,42,42,0.0
5517.0,E,69,75,0.51
5517.0,S,73,74,0.01
5518.0,W,38,38,0.0
5518.0,N,42,42,0.0
5518.0,E,71,75,0.17
5518.0,S,74,74,0.0
5519.0,W,38,38,0.0
5519.0,N,42,42,0.0
5519.0,E,72,75,0.05
5519.0,S,74,74,0.0
5520.0,W,38,38,0.0
5520.0,N,42,42,0.0
5520.0,E,74,75,0.02
5520.0,S,74,74,0.0
5521.0,W,38,38,0.0
5521.0,N,42,42,0.0
5521.0,E,75,75,0.01
5521.0,S,74,74,0.0
5522.0,W,38,38,0.0
5522.0,N,42,42,0.0
5522.0,E,75,75,0.0
5522.0,S,74,74,0.0
5523.0,W,38,38,0.0
5523.0,N,42,42,0.0
5523.0,E,75,75,0.0
5523.0,S,74,74,0.0
5524.0,W,38,38,0.0
5524.0,N,42,42,0.0
5524.0,E,72,75,0.11
5524.0,S,74,74,0.0
5525.0,W,38,38,0.0
5525.0,N,42,42,0.0
5525.0,E,72,75,0.03
5525.0,S,74,74,0.0
5526.0,W,38,38,0.0
5526.0,N,42,42,0.0
5526.0,E,75,75,0.0
5526.0,S,73,73,0.0
5527.0,W,38,38,0.0
5527.0,N,42,42,0.0
5527.0,E,75,75,0.0
5527.0,S,72,73,0.07
5528.0,W,38,38,0.0
5528.0,N,42,42,0.0
5528.0,E,75,75,0.0
5528.0,S,71,73,0.22
5529.0,W,38,38,0.0
5529.0,N,42,42,0.0
5529.0,E,73,75,0.21
5529.0,S,70,73,0.23
5530.0,W,38,38,0.0
5530.0,N,42,42,0.0
5530.0,E,73,75,0.14
5530.0,S,69,73,0.3
5531.0,W,38,38,0.0
5531.0,N,42,42,0.0
5531.0,E,74,75,0.08
5531.0,S,69,73,0.24
5532.0,W,38,38,0.0
5532.0,N,42,42,0.0
5532.0,E,72,75,0.1
5532.0,S,68,73,0.23
5533.0,W,38,38,0.0
5533.0,N,42,42,0.0
5533.0,E,72,75,0.02
5533.0,S,68,73,0.26
5534.0,W,38,38,0.0
5534.0,N,42,42,0.0
5534.0,E,75,75,0.0
5534.0,S,67,73,0.28
5535.0,W,38,38,0.0
5535.0,N,42,42,0.0
5535.0,E,75,75,0.0
5535.0,S,68,73,0.25
5536.0,W,38,38,0.0
5536.0,N,42,42,0.0
5536.0,E,75,75,0.0
5536.0,S,67,73,0.27
5537.0,W,38,38,0.0
5537.0,N,42,42,0.0
5537.0,E,74,75,0.02
5537.0,S,67,73,0.28
5538.0,W,38,38,0.0
5538.0,N,42,42,0.0
5538.0,E,73,75,0.03
5538.0,S,66,73,0.27
5539.0,W,38,38,0.0
5539.0,N,42,42,0.0
5539.0,E,72,75,0.03
5539.0,S,65,73,0.26
5540.0,W,38,38,0.0
5540.0,N,42,42,0.0
5540.0,E,67,75,0.31
5540.0,S,65,73,0.24
5541.0,W,38,38,0.0
5541.0,N,42,42,0.0
5541.0,E,69,75,0.2
5541.0,S,65,73,0.22
5542.0,W,38,38,0.0
5542.0,N,42,42,0.0
5542.0,E,70,75,0.1
5542.0,S,65,73,0.23
5543.0,W,38,38,0.0
5543.0,N,42,42,0.0
5543.0,E,71,75,0.06
5543.0,S,66,73,0.3
5544.0,W,38,38,0.0
5544.0,N,42,42,0.0
5544.0,E,71,75,0.05
5544.0,S,65,73,0.25
5545.0,W,38,38,0.0
5545.0,N,42,42,0.0
5545.0,E,72,75,0.04
5545.0,S,65,73,0.27
5546.0,W,38,38,0.0
5546.0,N,42,42,0.0
5546.0,E,71,75,0.04
5546.0,S,65,73,0.25
5547.0,W,38,38,0.0
5547.0,N,41,42,0.11
5547.0,E,71,75,0.03
5547.0,S,66,74,0.62
5548.0,W,38,38,0.0
5548.0,N,40,42,0.19
5548.0,E,71,75,0.1
5548.0,S,67,74,0.4
5549.0,W,38,38,0.0
5549.0,N,39,42,0.22
5549.0,E,71,75,0.05
5549.0,S,68,74,0.17
5550.0,W,38,38,0.0
5550.0,N,39,42,0.21
5550.0,E,72,75,0.03
5550.0,S,69,75,0.24
5551.0,W,38,38,0.0
5551.0,N,38,42,0.21
5551.0,E,73,75,0.03
5551.0,S,70,75,0.12
5552.0,W,38,38,0.0
5552.0,N,38,42,0.21
5552.0,E,73,75,0.04
5552.0,S,71,75,0.08
5553.0,W,38,38,0.0
5553.0,N,39,42,0.2
5553.0,E,72,75,0.23
5553.0,S,73,75,0.04
5554.0,W,38,38,0.0
5554.0,N,38,42,0.24
5554.0,E,71,75,0.18
5554.0,S,74,75,0.03
5555.0,W,38,38,0.0
5555.0,N,38,42,0.2
5555.0,E,72,75,0.14
5555.0,S,74,75,0.02
5556.0,W,38,38,0.0
5556.0,N,37,42,0.21
5556.0,E,74,75,0.03
5556.0,S,75,75,0.01
5557.0,W,38,38,0.0
5557.0,N,37,42,0.18
5557.0,E,73,75,0.03
5557.0,S,75,75,0.01
5558.0,W,38,38,0.0
5558.0,N,37,42,0.18
5558.0,E,74,75,0.02
5558.0,S,75,75,0.01
5559.0,W,38,38,0.0
5559.0,N,38,42,0.15
5559.0,E,74,75,0.02
5559.0,S,75,75,0.0
5560.0,W,38,38,0.0
5560.0,N,39,42,0.09
5560.0,E,75,75,0.01
5560.0,S,75,75,0.0
5561.0,W,38,38,0.0
5561.0,N,39,42,0.07
5561.0,E,75,75,0.01
5561.0,S,75,75,0.0
5562.0,W,38,38,0.0
5562.0,N,40,42,0.05
5562.0,E,75,75,0.0
5562.0,S,75,76,0.11
5563.0,W,38,38,0.0
5563.0,N,40,42,0.03
5563.0,E,73,75,0.16
5563.0,S,75,76,0.2
5564.0,W,38,38,0.0
5564.0,N,41,42,0.02
5564.0,E,73,75,0.16
5564.0,S,75,76,0.3
5565.0,W,38,38,0.0
5565.0,N,42,42,0.0
5565.0,E,73,75,0.12
5565.0,S,75,76,0.39
5566.0,W,38,38,0.0
5566.0,N,42,42,0.0
5566.0,E,74,75,0.01
5566.0,S,75,76,0.47
5567.0,W,38,38,0.0
5567.0,N,42,42,0.0
5567.0,E,75,75,0.0
5567.0,S,75,76,0.56
5568.0,W,38,38,0.0
5568.0,N,42,42,0.0
5568.0,E,75,75,0.0
5568.0,S,75,76,0.59
5569.0,W,38,38,0.0
5569.0,N,42,42,0.0
5569.0,E,75,75,0.0
5569.0,S,75,76,0.42
5570.0,W,38,38,0.0
5570.0,N,42,42,0.0
5570.0,E,75,75,0.0
5570.0,S,75,76,0.21
5571.0,W,38,38,0.0
5571.0,N,42,42,0.0
5571.0,E,75,75,0.0
5571.0,S,75,76,0.03
5572.0,W,38,38,0.0
5572.0,N,42,42,0.0
5572.0,E,74,75,0.03
5572.0,S,75,76,0.02
5573.0,W,38,38,0.0
5573.0,N,42,42,0.0
5573.0,E,71,75,0.23
5573.0,S,76,76,0.01
5574.0,W,38,38,0.0
5574.0,N,42,42,0.0
5574.0,E,71,75,0.19
5574.0,S,76,76,0.0
5575.0,W,38,38,0.0
5575.0,N,42,42,0.0
5575.0,E,70,75,0.13
5575.0,S,76,76,0.0
5576.0,W,38,38,0.0
5576.0,N,42,42,0.0
5576.0,E,71,75,0.06
5576.0,S,76,76,0.0
5577.0,W,38,38,0.0
5577.0,N,42,42,0.0
5577.0,E,71,75,0.05
5577.0,S,76,76,0.0
5578.0,W,38,38,0.0
5578.0,N,42,42,0.0
5578.0,E,72,75,0.05
5578.0,S,76,76,0.0
5579.0,W,38,38,0.0
5579.0,N,42,42,0.0
5579.0,E,72,75,0.04
5579.0,S,76,76,0.0
5580.0,W,38,38,0.0
5580.0,N,42,42,0.0
5580.0,E,72,75,0.04
5580.0,S,76,76,0.0
5581.0,W,38,38,0.0
5581.0,N,42,42,0.0
5581.0,E,72,75,0.04
5581.0,S,76,76,0.0
5582.0,W,38,38,0.0
5582.0,N,42,42,0.0
5582.0,E,72,75,0.04
5582.0,S,76,76,0.0
5583.0,W,38,38,0.0
5583.0,N,42,42,0.0
5583.0,E,71,76,0.77
5583.0,S,76,76,0.0
5584.0,W,38,38,0.0
5584.0,N,42,42,0.0
5584.0,E,69,76,0.95
5584.0,S,76,76,0.0
5585.0,W,38,38,0.0
5585.0,N,42,42,0.0
5585.0,E,69,76,0.61
5585.0,S,76,76,0.0
5586.0,W,38,38,0.0
5586.0,N,42,42,0.0
5586.0,E,70,76,0.35
5586.0,S,76,76,0.0
5587.0,W,38,38,0.0
5587.0,N,42,42,0.0
5587.0,E,70,76,0.06
5587.0,S,76,76,0.0
5588.0,W,38,38,0.0
5588.0,N,42,42,0.0
5588.0,E,73,76,0.04
5588.0,S,76,76,0.0
5589.0,W,38,38,0.0
5589.0,N,42,42,0.0
5589.0,E,72,76,0.04
5589.0,S,76,76,0.0
5590.0,W,38,38,0.0
5590.0,N,42,42,0.0
5590.0,E,73,76,0.04
5590.0,S,76,76,0.0
5591.0,W,38,38,0.0
5591.0,N,42,42,0.0
5591.0,E,74,76,0.03
5591.0,S,76,76,0.0
5592.0,W,38,38,0.0
5592.0,N,42,42,0.0
5592.0,E,72,76,0.03
5592.0,S,76,76,0.0
5593.0,W,38,38,0.0
5593.0,N,42,42,0.0
5593.0,E,75,76,0.02
5593.0,S,76,76,0.0
5594.0,W,38,38,0.0
5594.0,N,42,42,0.0
5594.0,E,74,76,0.23
5594.0,S,76,76,0.0
5595.0,W,38,38,0.0
5595.0,N,42,42,0.0
5595.0,E,73,76,0.13
5595.0,S,76,76,0.0
5596.0,W,38,38,0.0
5596.0,N,42,42,0.0
5596.0,E,74,76,0.1
5596.0,S,76,76,0.0
5597.0,W,38,38,0.0
5597.0,N,42,42,0.0
5597.0,E,75,76,0.02
5597.0,S,76,76,0.0
5598.0,W,38,38,0.0
5598.0,N,42,42,0.0
5598.0,E,76,76,0.0
5598.0,S,76,76,0.0
5599.0,W,38,38,0.0
5599.0,N,42,42,0.0
5599.0,E,76,76,0.0
5599.0,S,76,76,0.0
5600.0,W,38,38,0.0
5600.0,N,42,42,0.0
5600.0,E,76,76,0.0
5600.0,S,76,76,0.0
5601.0,W,38,38,0.0
5601.0,N,42,42,0.0
5601.0,E,76,76,0.0
5601.0,S,76,76,0.0
5602.0,W,38,38,0.0
5602.0,N,42,42,0.0
5602.0,E,76,76,0.0
5602.0,S,76,76,0.0
5603.0,W,38,38,0.0
5603.0,N,42,42,0.0
5603.0,E,76,76,0.0
5603.0,S,76,76,0.0
5604.0,W,38,38,0.0
5604.0,N,42,42,0.0
5604.0,E,75,76,0.11
5604.0,S,76,76,0.0
5605.0,W,38,38,0.0
5605.0,N,42,42,0.0
5605.0,E,74,76,0.31
5605.0,S,76,76,0.0
5606.0,W,38,38,0.0
5606.0,N,42,42,0.0
5606.0,E,74,77,0.27
5606.0,S,76,76,0.0
5607.0,W,38,38,0.0
5607.0,N,42,42,0.0
5607.0,E,76,78,0.08
5607.0,S,76,76,0.0
5608.0,W,38,38,0.0
5608.0,N,42,42,0.0
5608.0,E,77,78,0.05
5608.0,S,76,76,0.0
5609.0,W,38,38,0.0
5609.0,N,42,42,0.0
5609.0,E,76,78,0.01
5609.0,S,76,76,0.01
5610.0,W,38,38,0.0
5610.0,N,42,42,0.0
5610.0,E,78,78,0.0
5610.0,S,74,76,0.02
5611.0,W,38,38,0.0
5611.0,N,42,42,0.0
5611.0,E,78,78,0.0
5611.0,S,74,75,0.02
5612.0,W,38,38,0.0
5612.0,N,42,42,0.0
5612.0,E,78,78,0.0
5612.0,S,73,75,0.04
5613.0,W,38,38,0.0
5613.0,N,42,42,0.0
5613.0,E,78,78,0.0
5613.0,S,72,75,0.04
5614.0,W,38,38,0.0
5614.0,N,42,42,0.0
5614.0,E,78,78,0.0
5614.0,S,71,75,0.05
5615.0,W,38,38,0.0
5615.0,N,42,42,0.0
5615.0,E,78,78,0.0
5615.0,S,70,75,0.05
5616.0,W,38,38,0.0
5616.0,N,42,42,0.0
5616.0,E,78,78,0.0
5616.0,S,71,75,0.05
5617.0,W,38,38,0.0
5617.0,N,42,42,0.0
5617.0,E,78,78,0.0
5617.0,S,70,75,0.05
5618.0,W,38,38,0.0
5618.0,N,42,42,0.0
5618.0,E,78,78,0.0
5618.0,S,70,75,0.06
5619.0,W,38,38,0.0
5619.0,N,42,42,0.0
5619.0,E,78,78,0.0
5619.0,S,70,75,0.05
5620.0,W,38,38,0.0
5620.0,N,42,42,0.0
5620.0,E,78,78,0.0
5620.0,S,70,75,0.06
5621.0,W,38,38,0.0
5621.0,N,42,42,0.0
5621.0,E,78,78,0.0
5621.0,S,70,75,0.06
5622.0,W,38,38,0.0
5622.0,N,42,42,0.0
5622.0,E,78,78,0.0
5622.0,S,69,75,0.06
5623.0,W,38,38,0.0
5623.0,N,42,42,0.0
5623.0,E,78,78,0.0
5623.0,S,71,75,0.05
5624.0,W,38,38,0.0
5624.0,N,42,42,0.0
5624.0,E,78,78,0.0
5624.0,S,71,75,0.05
5625.0,W,38,38,0.0
5625.0,N,42,42,0.0
5625.0,E,78,78,0.0
5625.0,S,72,75,0.04
5626.0,W,38,38,0.0
5626.0,N,42,42,0.0
5626.0,E,78,78,0.0
5626.0,S,71,75,0.04
5627.0,W,38,38,0.0
5627.0,N,42,42,0.0
5627.0,E,77,77,0.0
5627.0,S,72,75,0.03
5628.0,W,38,38,0.0
5628.0,N,42,42,0.0
5628.0,E,76,77,0.05
5628.0,S,72,75,0.03
5629.0,W,38,38,0.0
5629.0,N,42,42,0.0
5629.0,E,75,77,0.16
5629.0,S,75,75,0.02
5630.0,W,38,38,0.0
5630.0,N,42,42,0.0
5630.0,E,74,77,0.22
5630.0,S,75,75,0.02
5631.0,W,38,38,0.0
5631.0,N,42,42,0.0
5631.0,E,73,77,0.19
5631.0,S,75,75,0.01
5632.0,W,38,38,0.0
5632.0,N,42,42,0.0
5632.0,E,72,77,0.24
5632.0,S,74,75,0.01
5633.0,W,38,38,0.0
5633.0,N,42,42,0.0
5633.0,E,71,77,0.21
5633.0,S,75,75,0.01
5634.0,W,38,38,0.0
5634.0,N,42,42,0.0
5634.0,E,71,77,0.23
5634.0,S,75,75,0.0
5635.0,W,38,38,0.0
5635.0,N,42,42,0.0
5635.0,E,72,77,0.24
5635.0,S,75,75,0.0
5636.0,W,38,38,0.0
5636.0,N,42,42,0.0
5636.0,E,71,77,0.19
5636.0,S,75,75,0.0
5637.0,W,38,38,0.0
5637.0,N,42,42,0.0
5637.0,E,72,77,0.25
5637.0,S,75,75,0.0
5638.0,W,38,38,0.0
5638.0,N,42,42,0.0
5638.0,E,70,77,0.24
5638.0,S,75,75,0.0
5639.0,W,38,38,0.0
5639.0,N,42,42,0.0
5639.0,E,70,77,0.21
5639.0,S,75,75,0.0
5640.0,W,38,38,0.0
5640.0,N,42,42,0.0
5640.0,E,70,77,0.23
5640.0,S,75,75,0.0
5641.0,W,38,38,0.0
5641.0,N,42,42,0.0
5641.0,E,70,77,0.24
5641.0,S,75,75,0.0
5642.0,W,38,38,0.0
5642.0,N,42,42,0.0
5642.0,E,70,77,0.22
5642.0,S,75,75,0.0
5643.0,W,38,38,0.0
5643.0,N,42,42,0.0
5643.0,E,70,77,0.23
5643.0,S,75,75,0.0
5644.0,W,38,38,0.0
5644.0,N,42,42,0.0
5644.0,E,69,77,0.24
5644.0,S,75,75,0.0
5645.0,W,38,38,0.0
5645.0,N,42,42,0.0
5645.0,E,69,77,0.22
5645.0,S,75,75,0.0
5646.0,W,38,38,0.0
5646.0,N,42,42,0.0
5646.0,E,70,78,0.98
5646.0,S,75,75,0.0
5647.0,W,38,38,0.0
5647.0,N,42,42,0.0
5647.0,E,70,77,0.79
5647.0,S,75,75,0.0
5648.0,W,38,38,0.0
5648.0,N,42,42,0.0
5648.0,E,71,77,0.57
5648.0,S,75,75,0.0
5649.0,W,38,38,0.0
5649.0,N,42,42,0.0
5649.0,E,71,77,0.35
5649.0,S,75,75,0.0
5650.0,W,38,38,0.0
5650.0,N,42,42,0.0
5650.0,E,72,77,0.12
5650.0,S,75,75,0.0
5651.0,W,38,38,0.0
5651.0,N,42,42,0.0
5651.0,E,73,77,0.1
5651.0,S,75,75,0.0
5652.0,W,38,38,0.0
5652.0,N,42,42,0.0
5652.0,E,75,77,0.04
5652.0,S,75,75,0.0
5653.0,W,38,38,0.0
5653.0,N,42,42,0.0
5653.0,E,74,77,0.15
5653.0,S,75,75,0.0
5654.0,W,38,38,0.0
5654.0,N,42,42,0.0
5654.0,E,75,78,0.77
5654.0,S,75,75,0.0
5655.0,W,38,38,0.0
5655.0,N,42,42,0.0
5655.0,E,75,79,1.33
5655.0,S,75,75,0.0
5656.0,W,38,38,0.0
5656.0,N,42,42,0.0
5656.0,E,77,80,1.41
5656.0,S,75,75,0.0
5657.0,W,38,38,0.0
5657.0,N,42,42,0.0
5657.0,E,77,80,1.0
5657.0,S,75,75,0.0
5658.0,W,38,38,0.0
5658.0,N,42,42,0.0
5658.0,E,76,80,0.84
