time,dir,queue,vehicles,mean_speed,lane_count,lane_configs,bus_count,bus_routes
368.0,W,0,1,59.36,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
368.0,N,0,1,90.54,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
368.0,E,0,4,55.78,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
368.0,S,0,1,58.1,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
369.0,W,0,1,60.54,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
369.0,N,0,1,91.58,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
369.0,E,0,5,56.26,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
369.0,S,0,2,53.84,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
370.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
370.0,N,0,1,92.8,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
370.0,E,0,6,55.06,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.11:[25 edges]
370.0,S,0,3,50.29,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
371.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
371.0,N,0,1,93.62,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
371.0,E,0,7,57.05,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),2,bus_night_r5.13:[25 edges]; bus_night_r5.11:[25 edges]
371.0,S,0,3,52.13,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
372.0,W,0,1,54.5,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
372.0,N,0,1,94.82,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
372.0,E,0,8,52.17,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),2,bus_night_r5.13:[25 edges]; bus_night_r5.11:[25 edges]
372.0,S,0,3,54.38,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
373.0,W,0,1,55.89,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
373.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
373.0,E,0,10,52.97,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]; bus_night_r5.13:[25 edges]
373.0,S,0,3,55.92,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
374.0,W,0,1,57.12,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
374.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
374.0,E,0,10,47.85,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]; bus_night_r5.13:[25 edges]
374.0,S,0,3,57.01,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
375.0,W,0,1,58.47,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
375.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
375.0,E,0,10,49.53,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]; bus_night_r5.13:[25 edges]
375.0,S,0,3,56.78,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
376.0,W,0,1,59.77,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
376.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
376.0,E,0,10,51.56,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]; bus_night_r5.13:[25 edges]
376.0,S,0,3,56.6,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
377.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
377.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
377.0,E,0,9,53.17,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),5,bus_night_r5.10:[25 edges]; bus_night_r5.12:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]; bus_night_r5.13:[25 edges]
377.0,S,0,3,57.22,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
378.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
378.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
378.0,E,0,9,53.2,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),5,bus_night_r5.10:[25 edges]; bus_night_r5.12:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]; bus_night_r5.13:[25 edges]
378.0,S,0,2,58.18,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
379.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
379.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
379.0,E,0,9,51.9,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),5,bus_night_r5.10:[25 edges]; bus_night_r5.12:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]; bus_night_r5.13:[25 edges]
379.0,S,0,2,58.18,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
380.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
380.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
380.0,E,0,9,49.72,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),5,bus_night_r5.10:[25 edges]; bus_night_r5.12:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]; bus_night_r5.13:[25 edges]
380.0,S,0,2,57.25,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
381.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
381.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
381.0,E,1,9,48.7,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),5,bus_night_r5.10:[25 edges]; bus_night_r5.12:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]; bus_night_r5.13:[25 edges]
381.0,S,0,2,58.08,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
382.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
382.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
382.0,E,1,8,48.09,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.10:[25 edges]; bus_night_r5.12:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
382.0,S,0,3,55.22,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
383.0,W,0,2,53.34,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
383.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
383.0,E,1,7,45.63,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.10:[25 edges]; bus_night_r5.12:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
383.0,S,0,3,55.43,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
384.0,W,0,2,54.98,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
384.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
384.0,E,2,6,41.39,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.10:[25 edges]; bus_night_r5.12:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
384.0,S,0,2,54.51,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
385.0,W,0,2,56.99,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
385.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
385.0,E,2,6,38.29,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.10:[25 edges]; bus_night_r5.12:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
385.0,S,0,1,58.43,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
386.0,W,0,2,56.42,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
386.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
386.0,E,4,6,35.58,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.10:[25 edges]; bus_night_r5.12:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
386.0,S,0,1,59.5,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
387.0,W,0,2,53.41,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
387.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
387.0,E,5,6,34.41,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.10:[25 edges]; bus_night_r5.12:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
387.0,S,0,1,60.28,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
388.0,W,0,2,49.49,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
388.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
388.0,E,5,7,25.77,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.10:[25 edges]; bus_night_r5.12:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
388.0,S,0,1,61.08,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
389.0,W,0,1,53.51,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
389.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
389.0,E,6,7,27.24,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
389.0,S,0,1,62.09,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
390.0,W,0,1,55.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
390.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
390.0,E,5,7,29.1,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
390.0,S,0,1,62.12,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
391.0,W,0,1,56.56,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
391.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
391.0,E,5,7,31.03,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
391.0,S,0,1,62.27,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
392.0,W,0,1,57.8,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
392.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
392.0,E,5,7,33.36,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
392.0,S,0,1,61.99,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
393.0,W,0,1,57.79,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
393.0,N,0,1,94.5,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
393.0,E,5,7,33.69,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
393.0,S,0,1,62.17,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
394.0,W,0,1,57.74,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
394.0,N,0,1,95.79,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
394.0,E,5,7,32.64,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
394.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
395.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
395.0,N,0,2,92.45,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
395.0,E,6,7,32.82,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
395.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
396.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
396.0,N,0,2,91.16,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
396.0,E,6,7,33.28,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
396.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
397.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
397.0,N,0,2,89.41,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
397.0,E,6,7,32.81,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
397.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
398.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
398.0,N,0,1,100.25,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
398.0,E,6,7,33.09,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
398.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
399.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
399.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
399.0,E,6,7,33.07,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
399.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
400.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
400.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
400.0,E,6,6,34.29,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
400.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
401.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
401.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
401.0,E,4,6,34.97,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
401.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
402.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
402.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
402.0,E,2,5,35.92,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
402.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
403.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
403.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
403.0,E,1,5,36.89,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
403.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
404.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
404.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
404.0,E,0,6,33.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
404.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
405.0,W,0,1,56.13,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
405.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
405.0,E,0,5,35.82,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
405.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
406.0,W,0,1,58.18,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
406.0,N,0,1,87.63,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
406.0,E,0,4,39.02,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]
406.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
407.0,W,0,1,60.22,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
407.0,N,0,1,88.74,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
407.0,E,0,4,41.71,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]
407.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
408.0,W,0,2,51.55,4,L0(s)|L1(lst) / L0(s)|L1(s),1,bus_night_r5.13:[25 edges]
408.0,N,0,2,82.49,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
408.0,E,0,4,42.76,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]
408.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
409.0,W,0,1,52.32,4,L0(s)|L1(lst) / L0(s)|L1(s),1,bus_night_r5.13:[25 edges]
409.0,N,0,2,84.2,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
409.0,E,0,4,43.82,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]
409.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
410.0,W,0,1,53.06,4,L0(s)|L1(lst) / L0(s)|L1(s),1,bus_night_r5.13:[25 edges]
410.0,N,0,2,85.97,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
410.0,E,0,2,52.48,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.12:[25 edges]
410.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
411.0,W,0,1,53.8,4,L0(s)|L1(lst) / L0(s)|L1(s),1,bus_night_r5.13:[25 edges]
411.0,N,0,2,88.21,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
411.0,E,0,2,52.81,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.12:[25 edges]
411.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
412.0,W,0,2,47.27,4,L0(s)|L1(lst) / L0(s)|L1(s),2,bus_night_r5.13:[25 edges]; bus_night_r5.11:[25 edges]
412.0,N,0,1,90.66,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
412.0,E,0,2,52.59,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.12:[25 edges]
412.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
413.0,W,0,2,48.37,4,L0(s)|L1(lst) / L0(s)|L1(s),2,bus_night_r5.13:[25 edges]; bus_night_r5.11:[25 edges]
413.0,N,0,1,91.55,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
413.0,E,0,1,59.24,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
413.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
414.0,W,0,4,50.6,4,L0(s)|L1(lst) / L0(s)|L1(s),3,bus_night_r5.13:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
414.0,N,0,1,92.52,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
414.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
414.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
415.0,W,0,4,48.84,4,L0(s)|L1(lst) / L0(s)|L1(s),3,bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
415.0,N,0,1,93.81,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
415.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
415.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
416.0,W,0,4,50.6,4,L0(s)|L1(lst) / L0(s)|L1(s),3,bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
416.0,N,0,1,94.93,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
416.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
416.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
417.0,W,0,4,51.97,4,L0(s)|L1(lst) / L0(s)|L1(s),3,bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]; bus_night_r5.11:[25 edges]
417.0,N,0,1,95.18,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
417.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
417.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
418.0,W,0,4,47.75,4,L0(s)|L1(lst) / L0(s)|L1(s),3,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]
418.0,N,0,1,92.48,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
418.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
418.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
419.0,W,0,3,51.89,4,L0(s)|L1(lst) / L0(s)|L1(s),3,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]
419.0,N,0,1,94.02,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
419.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
419.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
420.0,W,0,3,53.38,4,L0(s)|L1(lst) / L0(s)|L1(s),3,bus_night_r5.12:[25 edges]; bus_night_r5.10:[25 edges]; bus_night_r5.14:[25 edges]
420.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
420.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
420.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
421.0,W,0,1,56.46,4,L0(s)|L1(lst) / L0(s)|L1(s),1,bus_night_r5.12:[25 edges]
421.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
421.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
421.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
422.0,W,0,1,56.96,4,L0(s)|L1(lst) / L0(s)|L1(s),1,bus_night_r5.12:[25 edges]
